WarNum,WarName,V5Region,WarType,CcodeA,SideA,CcodeB,SideB,Intnl,StartMo1,StartDy1,StartYr1,EndMo1,EndDy1,EndYr1,StartMo2,StartDy2,StartYr2,EndMo2,EndDy2,EndYr2,StartMo3,StartDy3,StartYr3,EndMo3,EndDy3,EndYr3,StartMo4,StartDy4,StartYr4,EndMo4,EndDy4,EndYr4,WDuratDays,WDuratMo,TransFrom,Initiator,Outcome,TransTo,Deaths A,Deaths B,TotalBDeaths,SideAPeakTotForces,SideAPeak TheatForces,SideBPeakTotForces,SideBPeakTheatForces,Version,WarTypeC,V5RegionC,OutcomeC,WarTypeD,OutcomeD,TotalBDeathsU,Americas,Phase1_st,Phase2_st,Phase3_st,Phase4_st,Phase1_en,Phase2_en,Phase3_en,Phase4_en,InitiatorDeaths,RecipientDeaths,InitiatorForces,RecipientForces,AbsDiffDeaths,RelDiffDeaths,StartYR_Norm,InitiatorDeaths2,RecipientDeaths2,InitiatorDeathsImp,RecipientDeathsImp,AbsDiffDeathsImp,RelDiffDeathsImp,OutcomeE
522,First Carlist War of 1834-1840,3,4,200,United Kingdom,-8,-8,1,7,10,1835,9,1,1837,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,772,25.73,-8,-8,1,-8,2500,-8,-8,168000,10000,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1835-07-10,NA,NA,NA,1837-09-01,NA,NA,NA,-8,2500,-8,168000,-2508,0.0035726495726495725,17,-8,2500,-8,2500,-2508,0.0035726495726495725,Other
522,First Carlist War of 1834-1840,3,4,200,United Kingdom,-8,-8,1,7,10,1835,9,1,1837,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,772,25.73,-8,-8,1,-8,2500,-8,-8,168000,10000,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1835-07-10,NA,NA,NA,1837-09-01,NA,NA,NA,-8,2500,-8,168000,-2508,0.0035726495726495725,17,-8,2500,-8,3000,-3008,0.004284900284900285,Other
522,First Carlist War of 1834-1840,3,4,200,United Kingdom,-8,-8,1,7,10,1835,9,1,1837,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,772,25.73,-8,-8,1,-8,2500,-8,-8,168000,10000,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1835-07-10,NA,NA,NA,1837-09-01,NA,NA,NA,-8,2500,-8,168000,-2508,0.0035726495726495725,17,-8,2500,60000,65000,-5000,0.007122507122507123,Other
522,First Carlist War of 1834-1840,3,4,200,United Kingdom,-8,-8,1,7,10,1835,9,1,1837,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,772,25.73,-8,-8,1,-8,2500,-8,-8,168000,10000,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1835-07-10,NA,NA,NA,1837-09-01,NA,NA,NA,-8,2500,-8,168000,-2508,0.0035726495726495725,17,-8,2500,-8,50,-58,8.262108262108262e-5,Other
522,First Carlist War of 1834-1840,3,4,220,France,-8,-8,1,10,31,1835,1,17,1839,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1158,38.6,-8,-8,1,-8,3000,-8,-8,446000,6432,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1835-10-31,NA,NA,NA,1839-01-17,NA,NA,NA,-8,3000,-8,446000,-3008,0.004284900284900285,17,-8,3000,-8,2500,-2508,0.0035726495726495725,Other
522,First Carlist War of 1834-1840,3,4,220,France,-8,-8,1,10,31,1835,1,17,1839,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1158,38.6,-8,-8,1,-8,3000,-8,-8,446000,6432,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1835-10-31,NA,NA,NA,1839-01-17,NA,NA,NA,-8,3000,-8,446000,-3008,0.004284900284900285,17,-8,3000,-8,3000,-3008,0.004284900284900285,Other
522,First Carlist War of 1834-1840,3,4,220,France,-8,-8,1,10,31,1835,1,17,1839,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1158,38.6,-8,-8,1,-8,3000,-8,-8,446000,6432,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1835-10-31,NA,NA,NA,1839-01-17,NA,NA,NA,-8,3000,-8,446000,-3008,0.004284900284900285,17,-8,3000,60000,65000,-5000,0.007122507122507123,Other
522,First Carlist War of 1834-1840,3,4,220,France,-8,-8,1,10,31,1835,1,17,1839,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1158,38.6,-8,-8,1,-8,3000,-8,-8,446000,6432,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1835-10-31,NA,NA,NA,1839-01-17,NA,NA,NA,-8,3000,-8,446000,-3008,0.004284900284900285,17,-8,3000,-8,50,-58,8.262108262108262e-5,Other
522,First Carlist War of 1834-1840,3,4,230,Spain,-8,Carlists,1,7,10,1834,6,2,1840,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2123,70.77,-8,Carlists,1,-8,65000,60000,130550,110000,100000,-8,35000,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,50000,Not in Americas,1834-07-10,NA,NA,NA,1840-06-02,NA,NA,NA,60000,65000,-8,110000,-5000,0.007122507122507123,16,60000,65000,-8,2500,-2508,0.0035726495726495725,Other
522,First Carlist War of 1834-1840,3,4,230,Spain,-8,Carlists,1,7,10,1834,6,2,1840,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2123,70.77,-8,Carlists,1,-8,65000,60000,130550,110000,100000,-8,35000,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,50000,Not in Americas,1834-07-10,NA,NA,NA,1840-06-02,NA,NA,NA,60000,65000,-8,110000,-5000,0.007122507122507123,16,60000,65000,-8,3000,-3008,0.004284900284900285,Other
522,First Carlist War of 1834-1840,3,4,230,Spain,-8,Carlists,1,7,10,1834,6,2,1840,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2123,70.77,-8,Carlists,1,-8,65000,60000,130550,110000,100000,-8,35000,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,50000,Not in Americas,1834-07-10,NA,NA,NA,1840-06-02,NA,NA,NA,60000,65000,-8,110000,-5000,0.007122507122507123,16,60000,65000,60000,65000,-5000,0.007122507122507123,Other
522,First Carlist War of 1834-1840,3,4,230,Spain,-8,Carlists,1,7,10,1834,6,2,1840,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2123,70.77,-8,Carlists,1,-8,65000,60000,130550,110000,100000,-8,35000,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,50000,Not in Americas,1834-07-10,NA,NA,NA,1840-06-02,NA,NA,NA,60000,65000,-8,110000,-5000,0.007122507122507123,16,60000,65000,-8,50,-58,8.262108262108262e-5,Other
522,First Carlist War of 1834-1840,3,4,235,Portugal,-8,-8,1,10,15,1835,2,15,1836,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,121,4.03,-8,-8,1,-8,50,-8,-8,54000,10000,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1835-10-15,NA,NA,NA,1836-02-15,NA,NA,NA,-8,50,-8,54000,-58,8.262108262108262e-5,17,-8,50,-8,2500,-2508,0.0035726495726495725,Other
522,First Carlist War of 1834-1840,3,4,235,Portugal,-8,-8,1,10,15,1835,2,15,1836,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,121,4.03,-8,-8,1,-8,50,-8,-8,54000,10000,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1835-10-15,NA,NA,NA,1836-02-15,NA,NA,NA,-8,50,-8,54000,-58,8.262108262108262e-5,17,-8,50,-8,3000,-3008,0.004284900284900285,Other
522,First Carlist War of 1834-1840,3,4,235,Portugal,-8,-8,1,10,15,1835,2,15,1836,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,121,4.03,-8,-8,1,-8,50,-8,-8,54000,10000,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1835-10-15,NA,NA,NA,1836-02-15,NA,NA,NA,-8,50,-8,54000,-58,8.262108262108262e-5,17,-8,50,60000,65000,-5000,0.007122507122507123,Other
522,First Carlist War of 1834-1840,3,4,235,Portugal,-8,-8,1,10,15,1835,2,15,1836,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,121,4.03,-8,-8,1,-8,50,-8,-8,54000,10000,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1835-10-15,NA,NA,NA,1836-02-15,NA,NA,NA,-8,50,-8,54000,-58,8.262108262108262e-5,17,-8,50,-8,50,-58,8.262108262108262e-5,Other
523,Second Murid War of 1834,3,5,365,Russia,-8,Murids,0,8,20,1834,10,27,1834,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,68,2.27,-8,Murids,7,-8,-9,-9,1000,784000,54000,-8,15000,5.1,Civil War: Local Issues,Europe,Conflict continues below war level,Civil War: Local Issues,Other,1000,Not in Americas,1834-08-20,NA,NA,NA,1834-10-27,NA,NA,NA,-9,-9,-8,784000,NaN,NaN,16,NaN,NaN,15000,10000,5000,0.007122507122507123,Other
525,Cabanos Revolt of 1835-1837,2,5,140,Brazil,-8,Cabanos,0,1,6,1835,7,12,1837,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,907,30.23,-8,Cabanos,1,-8,5500,6500,12000,17000,-9,-8,6000,5.1,Civil War: Local Issues,South America,Side A wins,Civil War: Local Issues,Side A,12000,Americas,1835-01-06,NA,NA,NA,1837-07-12,NA,NA,NA,6500,5500,-8,17000,1000,0.0014245014245014246,17,6500,5500,6500,5500,1000,0.0014245014245014246,Other
525.5,Zacatecas Rebellion of 1835,1,4,70,Mexico,-8,Zacatecas Militia,0,5,11,1835,5,14,1835,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,0.13,-8,Zacatecas Militia,1,-8,-9,-9,1000,25000,4000,-8,5000,5.1,Civil War: Central Control,North America,Side A wins,Civil War: Central Control,Side A,1000,Americas,1835-05-11,NA,NA,NA,1835-05-14,NA,NA,NA,-9,-9,-8,25000,NaN,NaN,17,NaN,NaN,-8,400,-408,5.811965811965812e-4,Other
526,Farroupilha War of 1835-1845,2,5,140,Brazil,-8,Farrapos,0,9,19,1835,3,1,1845,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3403,113.43,-8,Farrapos,1,-8,-9,-9,20000,26000,-9,-8,9372,5.1,Civil War: Local Issues,South America,Side A wins,Civil War: Local Issues,Side A,20000,Americas,1835-09-19,NA,NA,NA,1845-03-01,NA,NA,NA,-9,-9,-8,26000,NaN,NaN,17,NaN,NaN,15200,50000,-34800,0.04957264957264957,Other
527,Texan War of 1835-1836,1,5,70,Mexico,-8,Texas,0,10,2,1835,4,20,1836,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,199,6.63,-8,Texas,2,-8,1500,700,2200,25000,8000,-8,1200,5.1,Civil War: Local Issues,North America,Side B wins,Civil War: Local Issues,Side B,2200,Americas,1835-10-02,NA,NA,NA,1836-04-20,NA,NA,NA,700,1500,-8,25000,-800,0.0011396011396011395,17,700,1500,700,1500,-800,0.0011396011396011395,Recipient Won
528,First Bosnian War of 1836,3,5,640,Ottoman Empire,-8,Bosnians,0,-9,-9,1836,-9,-9,1836,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,181,6.03,-8,Bosnians,1,-8,-9,-9,1000,129000,34000,-8,6000,5.1,Civil War: Local Issues,Europe,Side A wins,Civil War: Local Issues,Side A,1000,Not in Americas,1836-09-09,NA,NA,NA,1836-09-09,NA,NA,NA,-9,-9,-8,129000,NaN,NaN,18,NaN,NaN,3000,1900,1100,0.0015669515669515669,Other
530,Third Murid War of 1836-1852,3,5,365,Russia,-8,Murids,0,7,6,1836,4,24,1852,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,5689,189.63,-8,Russia,6,-8,20000,-9,-9,1020000,200000,-8,20000,5.1,Civil War: Local Issues,Europe,Stalemate,Civil War: Local Issues,Other,-9,Not in Americas,1836-07-06,NA,NA,NA,1852-04-24,NA,NA,NA,20000,-9,1020000,-8,20009,0.028502849002849003,18,20000,NaN,20000,12000,8000,0.011396011396011397,Other
531,Sabinada Rebellion of 1837-1838,2,5,140,Brazil,-8,Bahia Sabinada,0,11,7,1837,3,16,1838,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,130,4.33,-8,Bahia Sabinada,1,-8,600,1200,1800,23000,5000,-8,5000,5.1,Civil War: Local Issues,South America,Side A wins,Civil War: Local Issues,Side A,1800,Americas,1837-11-07,NA,NA,NA,1838-03-16,NA,NA,NA,1200,600,-8,23000,600,8.547008547008547e-4,19,1200,600,1200,600,600,8.547008547008547e-4,Other
532,Druze Rebellion of 1837-1838,5,6,-8,Egypt,-8,Druzes,0,9,27,1837,8,22,1838,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,326,10.87,-8,Druzes,3,-8,15000,2000,17000,157000,-9,-8,9600,5.1,Regional Internal,Middle East and North Africa,Compromise,Other,Other,17000,Not in Americas,1837-09-27,NA,NA,NA,1838-08-22,NA,NA,NA,2000,15000,-8,157000,-13000,0.018518518518518517,19,2000,15000,2000,15000,-13000,0.018518518518518517,Other
532.5,Tampico Revolt of 1838-1839,1,4,70,Mexico,-8,Federalists,0,5,-9,1838,6,5,1839,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,381,12.7,-8,Federalists,1,-8,900,800,1700,25000,3200,-8,-9,5.1,Civil War: Central Control,North America,Side A wins,Civil War: Central Control,Side A,1700,Americas,1838-05-09,NA,NA,NA,1839-06-05,NA,NA,NA,800,900,-8,25000,-100,1.4245014245014244e-4,20,800,900,800,900,-100,1.4245014245014244e-4,Other
532.7,Balaiada Revolt of 1838-1841,2,5,140,Brazil,-8,Balaida Rebels,0,12,13,1838,1,19,1841,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,757,25.23,-8,Balaida Rebels,1,-8,-9,5000,-9,22000,8000,-8,11000,5.1,Civil War: Local Issues,South America,Side A wins,Civil War: Local Issues,Side A,-9,Americas,1838-12-13,NA,NA,NA,1841-01-19,NA,NA,NA,5000,-9,-8,22000,5009,0.0071353276353276355,20,5000,NaN,5000,7000,-2000,0.002849002849002849,Other
533,Second Syrian War of 1839,5,5,640,Ottoman Empire,-8,Egypt,0,6,10,1839,6,28,1839,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,19,0.63,-8,Ottoman Empire,2,-8,1500,500,2000,278000,33000,182000,43000,5.1,Civil War: Local Issues,Middle East and North Africa,Side B wins,Civil War: Local Issues,Side B,2000,Not in Americas,1839-06-10,NA,NA,NA,1839-06-28,NA,NA,NA,1500,500,278000,182000,1000,0.0014245014245014246,21,1500,500,1500,500,1000,0.0014245014245014246,Other
535,Lebanon Insurgency of 1840,5,6,-8,Egypt,-8,Lebanese Maronites and Druze,0,5,27,1840,7,31,1840,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,65,2.17,-8,Lebanese Maronites,1,-8,-9,-9,1000,247000,44000,-8,10000,5.1,Regional Internal,Middle East and North Africa,Side A wins,Other,Side A,1000,Not in Americas,1840-05-27,NA,NA,NA,1840-07-31,NA,NA,NA,-9,-9,-8,247000,NaN,NaN,22,NaN,NaN,-8,3000,-3008,0.004284900284900285,Other
536,First Colombian War of 1840-1842,2,4,100,Colombia,-8,Progressives,0,7,15,1840,5,-9,1842,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,661,22.03,-8,Progressives,1,-8,-9,-9,7100,25000,-9,-8,800,5.1,Civil War: Central Control,South America,Side A wins,Civil War: Central Control,Side A,7100,Americas,1840-07-15,NA,NA,NA,1842-05-09,NA,NA,NA,-9,-9,-8,25000,NaN,NaN,22,NaN,NaN,17500,879,16621,0.023676638176638176,Other
537,Third Syrian War of 1840-1841,5,5,200,United Kingdom,-8,-8,1,9,9,1840,1,17,1841,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,129,4.3,-8,-8,1,-8,14,-8,-8,168000,1500,-8,-8,5.1,Civil War: Local Issues,Middle East and North Africa,Side A wins,Civil War: Local Issues,Side A,-8,Not in Americas,1840-09-09,NA,NA,NA,1841-01-17,NA,NA,NA,-8,14,-8,168000,-22,3.133903133903134e-5,22,-8,14,-8,14,-22,3.133903133903134e-5,Other
537,Third Syrian War of 1840-1841,5,5,200,United Kingdom,-8,-8,1,9,9,1840,1,17,1841,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,129,4.3,-8,-8,1,-8,14,-8,-8,168000,1500,-8,-8,5.1,Civil War: Local Issues,Middle East and North Africa,Side A wins,Civil War: Local Issues,Side A,-8,Not in Americas,1840-09-09,NA,NA,NA,1841-01-17,NA,NA,NA,-8,14,-8,168000,-22,3.133903133903134e-5,22,-8,14,9695,12000,-2305,0.0032834757834757835,Other
537,Third Syrian War of 1840-1841,5,5,640,Ottoman Empire,-8,Egypt,1,9,9,1840,1,17,1841,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,129,4.3,-8,Ottoman Empire,1,-8,-9,-9,15014,137000,27300,207000,85000,5.1,Civil War: Local Issues,Middle East and North Africa,Side A wins,Civil War: Local Issues,Side A,15014,Not in Americas,1840-09-09,NA,NA,NA,1841-01-17,NA,NA,NA,-9,-9,137000,207000,NaN,NaN,22,NaN,NaN,-8,14,-22,3.133903133903134e-5,Initiator Won
537,Third Syrian War of 1840-1841,5,5,640,Ottoman Empire,-8,Egypt,1,9,9,1840,1,17,1841,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,129,4.3,-8,Ottoman Empire,1,-8,-9,-9,15014,137000,27300,207000,85000,5.1,Civil War: Local Issues,Middle East and North Africa,Side A wins,Civil War: Local Issues,Side A,15014,Not in Americas,1840-09-09,NA,NA,NA,1841-01-17,NA,NA,NA,-9,-9,137000,207000,NaN,NaN,22,NaN,NaN,9695,12000,-2305,0.0032834757834757835,Initiator Won
538,First Argentina War phase 2 of 1841-1842,2,4,160,Argentina,-8,Unitarios,0,1,1,1841,12,6,1842,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,696,23.2,1527,Unitarios,1,-8,1800,4000,5800,7000,10000,-8,7500,5.1,Civil War: Central Control,South America,Side A wins,Civil War: Central Control,Side A,5800,Americas,1841-01-01,NA,NA,NA,1842-12-06,NA,NA,NA,4000,1800,-8,7000,2200,0.0031339031339031338,23,4000,1800,4000,1800,2200,0.0031339031339031338,Other
539,Nish Uprising of 1841,3,5,640,Ottoman Empire,-8,Nish,0,4,6,1841,4,27,1841,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,22,0.73,-8,Nish,1,-8,-9,-9,1000,145000,16000,-8,15000,5.1,Civil War: Local Issues,Europe,Side A wins,Civil War: Local Issues,Side A,1000,Not in Americas,1841-04-06,NA,NA,NA,1841-04-27,NA,NA,NA,-9,-9,-8,145000,NaN,NaN,23,NaN,NaN,66000,65000,1000,0.0014245014245014246,Other
540,Second Bosnian War of 1841,3,5,640,Ottoman Empire,-8,Bosnians,0,-9,-9,1841,-9,-9,1841,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,181,6.03,-8,Bosnians,1,-8,-9,-9,1000,145000,-9,-8,16000,5.1,Civil War: Local Issues,Europe,Side A wins,Civil War: Local Issues,Side A,1000,Not in Americas,1841-09-09,NA,NA,NA,1841-09-09,NA,NA,NA,-9,-9,-8,145000,NaN,NaN,23,NaN,NaN,5000,5400,-400,5.698005698005698e-4,Other
541,Triangular Revolt of 1841,1,4,70,Mexico,-8,Military Rebels,0,8,31,1841,10,6,1841,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,37,1.23,-8,Military Rebels,2,-8,700,500,1200,20000,4500,-8,9000,5.1,Civil War: Central Control,North America,Side B wins,Civil War: Central Control,Side B,1200,Americas,1841-08-31,NA,NA,NA,1841-10-06,NA,NA,NA,500,700,-8,20000,-200,2.849002849002849e-4,23,500,700,500,700,-200,2.849002849002849e-4,Recipient Won
541.2,First Maronite-Druze War of 1841,5,7,-8,Maronites,-8,Druzes,0,10,13,1841,11,19,1841,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,37,1.23,-8,Druzes,2,-8,390,973,1363,-8,6000,-8,6000,5.1,Intercommunal,Middle East and North Africa,Side B wins,Other,Side B,1363,Not in Americas,1841-10-13,NA,NA,NA,1841-11-19,NA,NA,NA,973,390,-8,-8,583,8.304843304843305e-4,23,973,390,973,390,583,8.304843304843305e-4,Recipient Won
542,Karbala Revolt of 1842-1843,5,5,640,Ottoman Empire,-8,Karbala Gangs,0,12,19,1842,1,13,1843,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,25,0.83,-8,Ottoman Empire,1,-8,400,3600,4000,162000,3000,-8,10500,5.1,Civil War: Local Issues,Middle East and North Africa,Side A wins,Civil War: Local Issues,Side A,4000,Not in Americas,1842-12-19,NA,NA,NA,1843-01-13,NA,NA,NA,400,3600,162000,-8,-3200,0.004558404558404558,24,400,3600,400,3600,-3200,0.004558404558404558,Initiator Won
543,Second Maronite-Druze War of 1845,5,7,-8,Maronites,-8,Druzes,0,4,30,1845,5,31,1845,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,31,1.03,-8,Maronites,2,-8,700,350,1050,-8,11000,-8,-9,5.1,Intercommunal,Middle East and North Africa,Side B wins,Other,Side B,1050,Not in Americas,1845-04-30,NA,NA,NA,1845-05-31,NA,NA,NA,700,350,-8,-8,350,4.985754985754986e-4,27,700,350,700,350,350,4.985754985754986e-4,Other
544,Patuleia War of 1846-1847,3,4,230,Spain,-8,-8,1,5,-9,1847,6,29,1847,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,45,1.5,-8,-8,1,-8,-9,-8,-8,121000,12000,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1847-05-09,NA,NA,NA,1847-06-29,NA,NA,NA,-8,-9,-8,121000,1,1.4245014245014244e-6,29,-8,NaN,-8,200,-208,2.962962962962963e-4,Other
544,Patuleia War of 1846-1847,3,4,230,Spain,-8,-8,1,5,-9,1847,6,29,1847,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,45,1.5,-8,-8,1,-8,-9,-8,-8,121000,12000,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1847-05-09,NA,NA,NA,1847-06-29,NA,NA,NA,-8,-9,-8,121000,1,1.4245014245014244e-6,29,-8,NaN,3300,39516,-36216,0.05158974358974359,Other
544,Patuleia War of 1846-1847,3,4,235,Portugal,-8,Septembrists,1,10,6,1846,6,29,1847,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,264,8.8,-8,Septembrists,1,-8,-9,-9,1000,21000,6500,-8,11000,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,1000,Not in Americas,1846-10-06,NA,NA,NA,1847-06-29,NA,NA,NA,-9,-9,-8,21000,NaN,NaN,28,NaN,NaN,-8,200,-208,2.962962962962963e-4,Other
544,Patuleia War of 1846-1847,3,4,235,Portugal,-8,Septembrists,1,10,6,1846,6,29,1847,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,264,8.8,-8,Septembrists,1,-8,-9,-9,1000,21000,6500,-8,11000,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,1000,Not in Americas,1846-10-06,NA,NA,NA,1847-06-29,NA,NA,NA,-9,-9,-8,21000,NaN,NaN,28,NaN,NaN,3300,39516,-36216,0.05158974358974359,Other
545,Mayan Caste War phase 1 of 1847-1848,1,6,-8,Yucatan,-8,Mayans,0,1,15,1847,8,16,1848,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,572,19.07,-8,Mayans,4,553,2800,1500,4300,-8,17250,-8,50000,5.1,Regional Internal,North America,War transformed into another War,Other,Other,4300,Americas,1847-01-15,NA,NA,NA,1848-08-16,NA,NA,NA,1500,2800,-8,-8,-1300,0.001851851851851852,29,1500,2800,1500,2800,-1300,0.001851851851851852,Other
546,Second Carlist War of 1847-1849,3,4,230,Spain,-8,Carlists,0,5,17,1847,4,30,1849,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,704,23.47,-8,Carlists,1,-8,3000,7000,10000,121000,50000,-8,10000,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,10000,Not in Americas,1847-05-17,NA,NA,NA,1849-04-30,NA,NA,NA,7000,3000,-8,121000,4000,0.005698005698005698,29,7000,3000,7000,3000,4000,0.005698005698005698,Other
